team,video,title,ko_translate,ko_read,en_read,sub1,sub2,sub3
765,https://youtu.be/8FKOg3J_Ilg,涙そうそう(Nada Sousou),,나다소우소우,Nada Sousou,,,
765,https://youtu.be/xnS24-TV1kE,仲良しでいようね♥ (Nakayoshi de Iyou ne♥),나카요시데이이요네,나카요시네이요우네,Nakayoshi de Iyou ne♥,나카요시데이요네,,
765,https://youtu.be/q6a-US3_5Hk,涙のハリケーン (Namida no Hurricane),눈물의허리케인,나미다노허리케인,Namida no Hurricane,,,
765,https://youtu.be/vJRJG1Kfs94,七彩ボタン(Nanairo Button),나나이로보탄,나나이로버튼,nanairo button,칠색버튼,,
765,https://youtu.be/ocVsGL1pouY,何度も言えるよ(Nando Mo Ieru yo),,난도데모이에루요,Nando Mo Ieru yo,,,
765,https://youtu.be/AI_zhuXB-7g,なんどでも笑おう (nandode mo waraou),몇번이고웃자,난도데모와라오,nandode mo waraou,난도데모와라오우,,
765,https://youtu.be/PlC3vqZQkt0,ナツノハナ (Natsu no Hana),나츠노하나,나쓰노하나,Natsu no Hana,,,
765,https://youtu.be/bBbUgA4VzrI,ね～え？(Ne~e?),네,네에에,Nee,네에,,
765,https://youtu.be/s_oCIm4VxPk,ねがいひとつ(Negai Hitotsu),,네가이히토츠,Negai Hitotsu,,,
765,https://youtu.be/T8ddjT94sTg,眠り姫(Nemurihime),잠자는공주,네무리히메,nemurihime,,,
765,https://youtu.be/IgdEBgmw_2I,New Me Continued,,뉴미컨티뉴드,New Me Continued,,,
765,https://youtu.be/hCjsrxmcz3o,Next Life,,넥스트라이프,Next Life,,,
765,https://youtu.be/LEQsj7aJ-m8,虹のデスティネーション(Niji no Destination),무지개의데스티네이션,니지노데스티네이션,Niji no Destination,니지노데스티네션,,
765,https://youtu.be/u-9APR6BfIE,Nostalgia,노스탤지아,노스탈지아,Nostalgia,노스텔지아,,
765,https://youtu.be/yK7-t418_IY,オハヨ○サンシャイン(Ohayou Sunshine),오하요선샤인,오하요우선샤인,Ohayou Sunshine,,,
765,https://youtu.be/J_a8kldeZhQ,おはよう！！朝ご飯 (Ohayou!! Asa Gohan),메카밥,오하요우아사고항,Ohayou!! Asa Gohan,오하요우아사고한,오하요아사고항,
765,https://youtu.be/Lw49Tyq-raY,贈る言葉(Okuru Kotoba),,오쿠루코토바,Okuru Kotoba,,,
765,https://youtu.be/6g3S6qTCkFk,オリビアを聴きながら(Olivia wo Kiki Nagara),,올리비아오키키나가라,Olivia wo Kiki Nagara,,,
765,https://youtu.be/vkBSiUZ96CY,想い出がいっぱい(Omoide wo Arigatou),추억에감사해,오모이데오아리가토우,Omoide wo Arigatou,오모이데오아리가토,오모이데오아리가또,
765,https://youtu.be/TUpRASojPl4,ONLY MY NOTE,,온리마이노트,only my note,,,
765,https://youtu.be/u1zhXaBImR0,Otome Shin Nusunde!,,오토메신누슨데,Otome Shin Nusunde,오토메코코로누슨데,,
765,https://youtu.be/LEBTGkPzkDA,OVERM@STER,오바마,오버마스터,OVERM@STER,overmaster,,
765,https://youtu.be/LbokP9pIsd4,PEARL WHITE EVE,,펄화이트이브,PEARL WHITE EVE,,,
765,https://youtu.be/gYqmC0locgM,ピピカ・リリカ (Pipika・ririka),,피피카리리카,pipikaaririka,,,
765,https://youtu.be/t7TrAV2ON3o,プラ・ソニック・ラブ!(Pla-sonic LOVE!),,플라소닉러브,plasonic love,,,
765,https://youtu.be/aEAPzTf7ajw,Pon De Beach,폰데비치,퐁데비치,Pon De Beach,,,
765,https://youtu.be/9Pa9sn-CujM,POP STAR,폽스타,팝스타,POP STAR,,,
765,https://youtu.be/h_53Bq3AAks,ポジティブシンカー! (Positive Thinker!),,포지티브띵커,Positive Thinker,포지티브씽커,,
765,https://youtu.be/3oK3ONOr7Ow,Positive!,,포지티브,Positive!,,,
765,https://youtu.be/OBHl0d8pUWQ,Princess Snow White,,프린세스스노우화이트,Princess Snow White,,,
765,https://youtu.be/ewgDzE76V2k,Pu Ru Ru,,푸루루,Pu Ru Ru,,,
765,https://youtu.be/HtndrPJ6BIY,Q&A,큐앤에이,큐에이,qa,qanda,,
765,https://youtu.be/wp3-TCy-4TY,ラビットパニック(Rabbit Panic),,래빗패닉,Rabbit Panic,,,
765,https://youtu.be/06ujFv3bXIY,らびゅらびゅ(Rabyu Rabyu),,라뷰라뷰,Rabyu Rabyu,,,
765,https://youtu.be/0JPt8MWkUZw,READY!!,준비,레디,READY!!,,,
765,https://youtu.be/nzzkoV0XvMM,黎明スターライン(Reimei Starline),여명스타라인,레이메이스타라인,Reimei Starline,,,
765,https://youtu.be/057rpGzXtf8,relations,릴레이션,릴레이션즈,relations,관계,,
765,https://youtu.be/njy7XD3uCoY,恋愛サーキュレーション(Ren'ai Circulation),,연애서큘레이션,Ren'ai Circulation,,,
765,https://youtu.be/1MOEsue86kw,リルラ リルハ (Rirura Riruha),,리루하리루하,Rirura Riruha,,,
765,https://youtu.be/bWtKlsBoxII,rise,,라이즈,rise,,,
765,https://youtu.be/V-bPZs1XtW4,リゾラ(Rizora),,리조라,Rizora,,,
765,https://youtu.be/iIvfgOcXDKo,ロマンティック 浮かれモード (Romantic Ukare Mode),,로맨틱 우카레 모드,Romantic Ukare Mode,로맨틱우카레모도,로만치쿠우카레모도,
765,https://youtu.be/limqU3jejrE,ロイヤルストレートフラッシュ(Royal Straight Flush),,로열스트레이트플러시,Royal Straight Flush,,,
765,https://youtu.be/BHijVEqjCkg,細氷 (Saihyou),세빙,사이효우,Saihyou,,,
765,https://youtu.be/RZV6qPcqYuo,咲さませ!!乙女塾(Sakimase!! Otomejuku),,사키마세오토메주쿠,Sakimase!! Otomejuku,,,
765,https://youtu.be/46zGBJUmDck,桜色舞うころ (Sakurairo Maukoro),,사쿠라이로마우코로,Sakurairo Maukoro,,,
765,https://youtu.be/tbMtz_KngQc,桜見丘 (Sakuramioka),,사쿠라미오카,sakuramioka,,,
765,https://youtu.be/i-tiMMULklM,Santa ga Machi ni Yattekuru,산타가 마을에 온다,산타가마치니얏테쿠루,Santa ga Machi ni Yattekuru,,,
765,https://youtu.be/WGIgjxNMCH0,Santa Klaus wa Doko no Hito,,산타클로스와도코노히토,Santa Klaus wa Doko no Hito,,,
765,https://youtu.be/kKbv18zFimM,さよならをありがとう(Sayonara no Arigato),사요나라오아리가토,사요나라노아리가토우,Sayonara no Arigato,,,
765,https://youtu.be/zMwWvHNPElA,シーズン・イン・ザ・サン(Season in the Sun),시즌인자산,시즌인더선,Season in the Sun,,,
765,https://youtu.be/F3dmPrOK1p8,聖炎の女神(Seien no Megami),성염의여신,세이엔노메가미,Seien no Megami,,,
765,https://youtu.be/aTo7S-Ka9-g,星間飛行(Seikan Hikou),성간비행,세이칸히코우,Seikan Hikou,,,
765,https://youtu.be/myFPhrfpWGY,Seinaru Yoru Ni,성스러운밤에,세이나루요루니,Seinaru Yoru Ni,,,
765,https://youtu.be/8S2g0F6Onis,Sekai de Ichiban Ganbatteru Kimi ni,,세카이데이치방간밧테루키미니,Sekai de Ichiban Ganbatteru Kimi ni,,,
765,https://youtu.be/h_AsR_dVMXQ,천본앵 (Senbonzakura),천본앵,센본자쿠라,Senbonzakura,,,
765,https://youtu.be/gYCcONNfiFU,せぷてんばぁ(September),9월,셒템버,September,세푸텐바아,,
765,https://youtu.be/iFCYpz0OGj8,セクシータイフーン (Sexy Typhoon),섹시태풍,섹시타이푼,Sexy Typhoon,,,
765,https://youtu.be/3vrXJT3E9xM,シャララ(Shalala),샤라라,,Shalala,,,
765,https://youtu.be/SeG_sa6R7rg,Shangri La,샹그릴라,샹그리라,shangri la,,,
765,https://youtu.be/FMEPNOIkXoo,しあわせのレシピ(Shiawase no Recipe),,시아와세노레시피,Shiawase no Recipe,,,
765,https://youtu.be/sWc7Ccs5n8w,しっくりとゆっくりと(Shikkuri to Yukkuri to),,싯쿠리토윳쿠리토,Shikkuri to Yukkuri to,,,
765,https://youtu.be/Z9G0PWen_Ns,新宝島(Shin Takarajima),신보물섬,신타카라지마,Shin Takarajima,,,
765,https://youtu.be/Se6IXWd8juA,SHINING STAR★彡,샤이닝스타,,SHINING STAR,,,
765,https://youtu.be/IMigaRTsdD0,深紅(Shinku),진홍,신쿠,Shinku,,,
765,https://youtu.be/i7qv3HiUZkI,shiny smile,,샤이니스마일,shiny smile,,,
765,https://youtu.be/HybN89eX-oA,白い犬 (Shiroi Inu),하얀개,시로이이누,Shiroi Inu,백견,,
765,https://youtu.be/eNNjDVtn4xo,静かな夜に願いを… (Shizukana yoru ni negai wo),,시즈카나요루니네가이오,Shizukana yoru ni negai o,shizukana yoru ni negai wo,,
765,https://youtu.be/S1D7PJZrpSA,ショッキングな彼(Shocking na Kare),쇼킹한카레,쇼킹나카레,shocking na kare,숏킨구나카레,,
765,https://youtu.be/lzIMF4epXLk,Shooting,난사,슈팅,Shooting,,,
765,https://youtu.be/cMToKamkFIw,少年時代(Shounen Jidai),소년시대,쇼우넨지다이,Shounen Jidai,,,
765,https://youtu.be/otPcZzBPC8A,サイレント・イヴ(Silent Eve),사일렌트이브,사일런트이브,Silent Eve,,,
765,https://youtu.be/9ilB28jQDQE,Slapp Happy!!!,,슬랩해피,Slapp Happy!!!,,,
765,https://youtu.be/nB--sWTGwe4,スマイル体操(Smile Taisou),스마일체조,스마일타이소우,Smile Taisou,Smile체조,,
765,https://youtu.be/RgxfsiVm1gk,SMOKY FRUITS,,스모키후루츠,SMOKY FRUITS,,,
765,https://youtu.be/i2PIge2aE1Y,SMOKY THRILL,,스모키스릴,SMOKY THRILL,,,
765,https://youtu.be/P6hj2Sw1ih4,Snowdome,,스노우돔,Snowdome,,,
765,https://youtu.be/FmcT80dmvf8,ソナー (Sonar),음탐,소나,Sonar,,,
765,https://youtu.be/dbKJKWPRuLA,空へ・・・ (Sora he),소라헤,소라에,Sora he,하늘로,sorae,
765,https://youtu.be/e89WZt-2_mo,空色デイズ(Sorairo Days),,소라이로데이즈,Sorairo Days,,,
765,https://youtu.be/lhYrd_-ApB0,Sotsugyou,졸업,소츠교우,Sotsugyou,,,
765,https://youtu.be/uTlwLGlJvjU,卒業写真(Sotsugyousyasin),졸업사진,소츠교우샤신,sotsugyousyasin,,,
765,https://youtu.be/7x6ytT_XlRA,SPIRIT,영혼,스피릿,SPIRIT,,,
765,https://youtu.be/IC44OOHC1rU,Squall,스콜,,Squall,,,
765,https://youtu.be/VRF6ou0Gm0M,staple stable,,스테이플스테이블,staple stable,,,
765,https://youtu.be/xByOTvQ0uXw,星彩ステッパー(Starlight Stepper),성영스텝퍼,스타라이트스텝퍼,Starlight Stepper,스타라이트stepper,,
765,https://youtu.be/Wuq_bUoogK4,START!!,스타토,스타트,start,,,
765,https://youtu.be/2k-6sxZ6RV0,スタ→トスタ→ (Start Star),스타토스타,스타트스타,Start Star,,,
765,https://youtu.be/3j5f7r5NjMg,ストレートラブ! (Straight Love!),,스트레이트러브,Straight Love!,,,
765,https://youtu.be/WwQvCNGNPyc,すいみん不(Suimin Fusoku),수면부족,스이민후소쿠,Suimin Fusoku,,,
765,https://youtu.be/T1A6Ok2nh6M,スキ(suki),좋아,스키,suki,,,
765,https://youtu.be/ngIYwee9jDg,好きになって よかった (Suki ni Natte Yokatta),좋아하게되어서다행이야,스키니낫테요캇타,Suki ni Natte Yokatta,,,
765,https://youtu.be/cCQYh9WJc5Y,ステキハピネス(Suteki Happiness),스테키happiness,스테키해피니스,Suteki Happiness,,,
765,https://youtu.be/D1hzh0GbJnM,すてきなホリデイ(Suteki na Holiday),스테키나holiday,스테키나홀리데이,suteki na holiday,,,
765,https://youtu.be/EWbJ5mTn838,Swallowtail Butterfly,,스왈로우테일버터플라이,Swallowtail Butterfly,,,
765,https://youtu.be/0Q33f2R9Nn0,スウィートドーナッツ (Sweet Donuts),스윗도나쓰,스윗도너츠,Sweet Donuts,,,
765,https://youtu.be/5YoMUYU7fIc,旅立ちの日に…(Tabidachi no Hi ni...),,타비다치노히니,Tabidachi no Hi ni...,,,
765,https://youtu.be/siKc0pucfbk,たいせつなひと(Taisetsu na Hito),소중한사람,타이세츠나히노,Taisetsu na Hito,,,
765,https://youtu.be/JUe2q9-qvhg,Taiyou no Jealousy,태양의젤러시,타이요우노젤러시,Taiyou no Jealousy,태양의질투,,
765,https://youtu.be/ZJ67FZPc3B0,高鳴る(Takanaru),,타카나루,Takanaru,,,
765,https://youtu.be/YcvC10FvUzw,魂のルフラン(Tamashii no Refrain),,타마시이노리프레인,Tamashii no Refrain,,,
765,https://youtu.be/nkECPjFZP7k,tear,,티어,tear,,,
765,https://youtu.be/upF0IM85wRU,手紙 〜拝啓 十五の君へ〜(Tegami ~Haikei 15NoKimihe),편지 15살의 너에게,테가미하이케이15노키미에,tegami haikei 15 no himihe,,,
765,https://youtu.be/fjdrblKSu0U,手紙 〜愛するあなたへ〜(Tegami~aisuruanata he~),편지 사랑하는 당신에게,테가미아이스루아나타에,Tegami~aisuruanata he~,테가미아이스루아나타헤,,
765,https://youtu.be/m1BVhinhbfY,天使の絵の具(Tenshi no Enogu),,텐시노에노구,Tenshi no Enogu,,,
765,https://youtu.be/XorPW3q8U2M,天使のゆびきり(Tenshi no Yubikiri),,텐시노유비키리,Tenshi no Yubikiri,,,
765,https://youtu.be/Xmn2XbqPGR8,THE 愛(The Ai),The 아이,더 아이,The Ai,,,
765,https://youtu.be/80154dIlcew,THE IDOLM@STER,더 아이돌마스터,The Idolmaster,THE IDOLM@STER,우타마스,,
765,https://www.youtube.com/watch?v=R2OoGVegaYo,The Live Kakumei de SHOW!,더 라이브 혁명 데 쇼,더라이브카쿠메이데show,The Live Kakumei de SHOW!,더라이브카쿠메이데쇼,혁명데쇼,
765,https://youtu.be/GaolISvU1NU,Tick Tock,틱톡,치쿠타쿠,Tick Tock,시계,,
765,https://youtu.be/ZGaNctiy0XI,Tip Taps Tip,,팁탭스팁,Tip Taps Tip,,,
765,https://youtu.be/owcabyfaSE4,飛べない鳥は夜に鳴く(Tobenai Tori wa Yoru ni Naku),날지못하는새는밤에운다,토베나이토리와요루니나쿠,Tobenai Tori wa Yoru ni Naku,,,
765,https://youtu.be/wSVS2esreDQ,TODAY with ME,,투데이위드미,TODAY with ME,,,
765,https://youtu.be/scuhpu1acc4,トイレの神様(Toilet no Kamisama),화장실의 신님,토이레노카미사마,Toilet no Kamisama,,,
765,https://youtu.be/I8naa0BU1Y4,東京は夜の七時(Tokyo wa Yoru no Shichiji),도쿄는밤7시,토쿄와요루노시치지,Tokyo wa Yoru no Shichiji,도쿄와요루노시치지,,
765,https://youtu.be/-ZzfCR3AaHc,TOMORROW,내일,투모로우,TOMORROW,,,
765,https://youtu.be/6Ws-xidbGdw,隣に...(tonari ni...),곁에,토나리니,tonari ni...,,,
765,https://youtu.be/VUEw3kZShQI,遠い街から(Tooi Machi Kara),,토오이마치카라,Tooi Machi Kara,,,
765,https://youtu.be/EPqu3p-cgwA,遠い音楽(Tooi Ongaku),,토오이온가쿠,Tooi Ongaku,,,
765,https://youtu.be/ROcwuMVJxUA,ToP!!!!!!!!!!!!!,,톱,top,,,
765,https://youtu.be/ckoJ3onZt8Y,鳥の詩 (Tori no Uta),새의시,토리노우타,Tori no Uta,,,
765,https://youtu.be/0GkHLnYLPyU,Tower of Adventure,,타워오브어드벤쳐,Tower of Adventure,,,
765,https://youtu.be/AB4K017Ve4A,TRIAL DANCE,,트라이얼댄스,TRIAL DANCE,,,
765,https://youtu.be/OVGxDLIx-QQ,トリプルAngel(Triple Angel),트리플angel,트리플엔젤,Triple Angel,,,
765,https://youtu.be/oZLZ0MHKmvo,津軽海峡・冬景色 (Tsugaru Kaikyou Fuyugeshiki),쓰가루해협겨울경치,쓰가루카이쿄우후유게시키,Tsugaru Kaikyou Fuyugeshiki,츠가루카이쿄우후유게시키,쓰가루해협,쓰가루
765,https://youtu.be/dOBKClGJAGE,月のワルツ(Tsuki no Waltz),달의왈츠,츠키노왈츠,Tsuki no Waltz,,,
765,https://youtu.be/8urBjM3ojR4,う・ふ・ふ・ふ(U fu fu fu),우후후후,,u fu fu fu,,,
765,https://youtu.be/QXfm7IFzIxA,アルティメットアイズ(Ultimate Eyes),궁극눈,얼티메이트아이즈,ultimate eyes,,,
765,https://youtu.be/6iVeBpuLTAk,海の声 (Umi no Koe),바다의소리,우미노코에,Umi no Koe,,,
765,https://youtu.be/BxPANZhJCCA,アンバランスなKissをして(Unbalance na Kiss wo shite),언밸런스한키스를 해줘,언밸런스나키스오시테,Unbalance na Kiss wo shite,언바란스나키스오시테,,
765,https://youtu.be/JAHLYH9A3hQ,アプデ (Update),아푸데,업데이트,Update,apude,,
765,https://youtu.be/GIzLYc-Sb4o,歌う人 (Utau Hito),,우타우히토,Utau Hito,,,
765,https://youtu.be/Oqn-LEXEqJo,バレンタイン・キッス(Valentine Kiss),,발렌타인키스,Valentine Kiss,,,
765,https://youtu.be/ghp6UlH6H_8,バレンタイン (Valentine),,발렌타인,Valentine,,,
765,https://youtu.be/kd1MtIqaWZg,VELVET QUIET,,벨벳콰이엇,VELVET QUIET,,,
765,https://youtu.be/fgd_rtYx7ok,Virgin Load,,버진로드,Virgin Load,,,
765,https://youtu.be/vevC9VR15_k,VOY@GER,보야거,보이져,voyager,voyger,,
765,https://youtu.be/ZWMfS0-5_88,笑って!(Waratte!),웃어,와랏테,Waratte!,와랏떼,,
765,https://youtu.be/gjB3tKwz6BY,私だって女の子(Watashi Datte Onnanoko),,와타시닷테온나노코,Watashi Datte Onnanoko,,,
765,https://youtu.be/d8nETC2wPjo,私はアイドル♥ (Watashi wa Idol),나는idol,와타시와아이돌,Watashi wa Idol,나는아이돌,,
765,https://youtu.be/RrwPQF6qPDw,私たちはずっと…でしょう(Watashi tachi wa Zutto Deshou),우리들은계속그렇죠,와타치타치와즛토데쇼우,Watashitachi wa Zutto Deshou,와타시타치와즛토데쇼,,
765,https://youtu.be/oCmCLnk9Xt4,WEDDING BELL,,웨딩벨,WEDDING BELL,,,
765,https://youtu.be/vGcwSyg1OzE,ウイスキーが お好きでしょ (Whiskey ga Osuki desho),,위스키가오스키데쇼,Whiskey ga Osuki desho,,,
765,https://youtu.be/K-6XNOEK_lM,WHITE BREATH,,화이트브레스,WHITE BREATH,,,
765,https://youtu.be/dAX8iv8u7Uw,WINTER COMES AROUND,,윈터컴즈어라운드,WINTER COMES AROUND,,,
765,https://youtu.be/kkduXiFTbqo,焼け野が原(Yakeno ga hara),,야케노가하라,Yakeno ga hara,,,
765,https://youtu.be/kZR3LdoVbes,약속,약속,야쿠소쿠,Yakusoku,,,
765,https://youtu.be/nrfhPkCALrc,やさしい気持ち(Yasashii Kimochi),상냥한기분,야사시이키모치,Yasashii Kimochi,야사시이기모찌,,
765,https://youtu.be/PpgzuFvBtHY,やさしい両手 (Yasashii Ryoute),상냥한양손,야사시이요우테,Yasashii Ryoute,,,
765,https://youtu.be/u0c_4jbm7kA,YATTA!,,얏타,YATTA!,얏따,,
765,https://youtu.be/zC9mPDGOuBQ,Yeah! めっちゃホリディ(Yeah! Meccha Holiday),예멧챠홀리데이,에아멧챠홀리데이,Yeah! Meccha Holiday,,,
765,https://youtu.be/JYs1vUPjhas,YES,ㅇ,예스,YES,,,
765,https://youtu.be/cGHsQ3RmhuA,Yes♪,ㅇ,예스,Yes♪,,,
765,https://youtu.be/P9A-aG71j5M,ヨーイドン!!(Yooi Don!!),,요오이돈,Yooi Don!!,,,
765,https://youtu.be/5frCSBIayd8,You're My Only Shinin' Star,,유아마이온리샤이닝스타,You're My Only Shinin' Star,,,
765,https://youtu.be/5ukIyZI5A4M,YOU往MY進!(YOUou MYshin!),,유오우마이신,YOUou MYshin!,,,
765,https://youtu.be/HUrFX0HoYxA,雪に願いを (Yuki ni Negai wo),,유키니네가이오,yuki ni negai wo,,,
765,https://youtu.be/YpRkrHQz0us,雪国(yukikuni),설국,유키쿠니,yukikuni,,,
765,https://youtu.be/koELz6vc_eE,夢で逢えたら(Yume de Aetara),꿈에서만난다면,유메데아에타라,Yume de Aetara,,,
765,https://youtu.be/GUUQa4KeEP4,夢の中へ(Yume no Naka e),꿈속에,유메노나카에,yume no naka e,,,
765,https://youtu.be/TZWvNkZyTis,ゆりゆららららゆる(YuriyurarararayuruyuriDaijiken),유루유리,유리유라라라라유루유리다이지켄,YuriyurarararayuruyuriDaijiken,yuruyuri,유리유라라라라유루유리대사건,
765,https://youtu.be/d4fcTKjK-Xk,絶険、あるいは逃げられぬ恋(Zekken Arui wa Nigerarenu koi),,젯켄아루이와니게라레누,Zekken Arui wa Nigerarenu,,,
765,https://youtu.be/BMV-QOQQwCI,全力アイドル (Zenryoku Idol),전력idol,젠료쿠아이도루,Zenryoku Idol,전력아이돌,,
765,https://youtu.be/t1f9LMaqZJE,zone of fortune,,존오브퓨쳐,zone of fortune,,,
765,https://youtu.be/WWWmnIoAmoc,ジェミー,,제미,jemi,,,
765,https://www.youtube.com/watch?v=G4_nK9Pgb4k,외톨이의 노래(Hitori Bocchi no Uta),외톨이의 노래,히토리봇치노우타,hitori bocchi no uta,,,
765,https://www.youtube.com/watch?v=jeagPlq9oAI,미열 SOS!! (Binetsu SOS!!),미열SOS,비네츠sos,binetsu sos,,,
765,https://www.youtube.com/watch?v=63Pa5ZHF3Eo,텟텟테 (BGM TOWN),tettette,텟텟테,bgm town,town,타운,bgm타운
765,https://youtu.be/_oNvQW38AKk,소녀여 큰 뜻을 품어라!!(Otome yo taishi wo idake!!),소녀여 큰 뜻을 품어라,오토메요타이시오이다케,otome yo taishi wo idake,,,
765,https://www.youtube.com/watch?v=RdfRGDr59Rg,크로스워드 (Crossword),크로스워드,crossword,,,,
765,https://www.youtube.com/watch?v=qmBe1dgBevM,Precog,프리코그,precog,푸리코그,푸리코구,미리앎,
765,https://youtu.be/yfC98uB6u_Y,Hello!,헬로,hello,안녕,,,
765,https://youtu.be/5ccq5oAPR00,Dazzling World,대즐링월드,dazzling world,다즐링월드,,,
765,https://youtu.be/T2U2XcbKeLc,비밀의 산호초(Himitsu no sangoshou),비밀의 산호초,himitsu no sangoshou,himitsu no sangosho,,,
765,https://youtu.be/QUExDidUick,ALIVE,얼라이브,ALIVE,,,,
765,https://youtu.be/XY4tm8jcyXk,GR@TITUDE,감사,그래티튜드,GRATITUDE,GR@TITUDE,,
765,https://youtu.be/tlga-VJD95s,Session!,세션,session,,,,
765,https://youtu.be/HwirjaOT6xA,EVER RISING,에버라이징,EVERRISING,,,,
765,https://youtu.be/dOSc_mAl13s,夏のBang! (Natsu no Bang!),여름의bang,나츠노방,natsu no bang,나츠노bang,,
765,https://youtu.be/-EZ4JXAgYDY,1st Call,퍼스트콜,first call,1stcall,1st콜,,
765,https://youtu.be/7_g0RWcNVOk,アイシテの呪縛～Je vous aime ~ (Aishite no jubaku),사랑해줘의주박,aishite no jubaku,aishite no jubaku je vous aime,사랑해줘의주박jevousaime,je vous aime,제부젬
765,https://youtu.be/qpDKGghP2GU,全力★ドリーミングガールズ(Jenryoku Dreaming Girls),전력 드리밍 걸즈,jenryoku dreaming girls,zenryoku dreaming girls,,,
765,https://youtu.be/J13K-r_Pn9g,IDOL☆HEART,아이돌하트,idol heart,,,,
765,https://youtu.be/NTvtf_YM73A,KAWAIIウォーズ (Kawaii Wars),카와이워즈,kawaii wars,,,,
765,https://youtu.be/YorjN8s0Nr4,Dance Dance Dance,단스단스단스,dance dance dance,댄스댄스댄스,춤춤춤,,
765,https://youtu.be/-nCxM3O2wDE,edeN,에덴,eden,이든,,,
765,https://youtu.be/8sVDsXSGW0U,Vault That Borderline,국경넘어,vault that borderline,볼트댓보더라인,,,
765,https://youtu.be/k2bGDO85-R8,단결,단결,danketsu,단결,danketsu2010,단결2010,
765,https://youtu.be/pgnVK0HF9PE,The World Is All One!!,쟈와완,더월드이즈올원,the world is all one,,,
765,https://youtu.be/dsROibIlBjI,Change!!,체인지,change,,,,
765,https://youtu.be/CStcW8P7qBo,커튼 콜 (Curtain Call),커튼 콜,Curtain Call,,,,
765,https://youtu.be/8hFzH3gN7O4,하늘 (Sora),하늘,소라,sora,,,
765,https://youtu.be/2yipmn7ppw8,ID:[OL],아이돌,idol,아이디오엘,,,
765,https://youtu.be/FUry5b2C4xs,꽃(Hana),꽃,하나,hana,,,
765,https://youtu.be/YhvTehNR8QY,빛(Hikari),빛,히카리,hikari,광,,
765,https://youtu.be/lNWXdDIh7v0,행복(Siawase),행복,Siawase,,,,
765,https://youtu.be/4aMeviC51S0,날개(Tsubasa),날개,츠바사,tsubasa,,,
765,https://youtu.be/EpmZZIt9xGo,추억은 영원히 (Omoide wa Eien ni),추억은 영원히,오모이데와에이엔니,omoide wa eien ni,,,
765,https://youtu.be/SvjL9A-cKao,홍백응원V,홍백응원V,Kouhaku Ouen V,,,,
765,https://youtu.be/T5xu9TbqKY4,First Step,퍼스트스텝,First Step,,,,
라디오,https://youtu.be/a3nzJlN1L2o,Believe,믿음,빌리브,Believe,,,
라디오,https://youtu.be/-tPoLZ02J-g,Beruseiyu no Bara ~Bara wa Utsukushiku Chiru,베르사유의 장미 장미는 아름답게 진다,베르세이유노바라바라와우츠쿠시쿠치루,beruseiyu no bara bara wa utsukushiku chiru,베르사유노바라바라와우츠쿠시쿠치루,,
라디오,https://youtu.be/tYi_6GfcsWM,Blue Water,,블루워처,Blue Water,,,
라디오,https://youtu.be/pZTDxU1sH9M,Drill de Runrun Kururunrun,드릴로룽룽쿠루룽룽,드릴데룽룽쿠루룽룽,Drill de Runrun Kururunrun,,,
라디오,https://youtu.be/B9hzg0ryyW0,ETERNAL WIND ~Hohoemi wa Hikaru Kaze no Naka~,,이터널 윈드 호호에미와 히카루 카제노 나카,ETERNAL WIND ~Hohoemi wa Hikaru Kaze no Naka~,,,
라디오,https://youtu.be/NiMdHFYnl1I,Gake no Ue no Ponyo,벼랑위의포뇨,가케노우에노포뇨,Gake no Ue no Ponyo,,,
라디오,https://youtu.be/d74JbNmmu2Y,Gekkasai ~ la festa sotto la luna ~,,겟카사이 라 페스타 소토 라 루나,Gekkasai ~ la festa sotto la luna ~,,,
라디오,https://youtu.be/VitRLqJm4Wc,KI ZU NA ~ Haruka Naru Mono he,키즈나,키즈나 하루카 나루 모노에,KI ZU NA ~ Haruka Naru Mono he,kizuna,,
라디오,https://youtu.be/rzo6GFRPl8o,Mamotte Agetai,,마못테아게타이,Mamotte Agetai,,,
라디오,https://youtu.be/tUOk4WjLqdk,Marunouchi Sadistic,,마루노치사디스틱,Marunouchi Sadistic,,,
라디오,https://youtu.be/hxp1UGqOVaw,Miracle Girl,기적녀,미라클걸,Miracle Girl,,,
라디오,https://youtu.be/gtG07xYp0oo,Nee! Muumin,네에무민,네에무우민,Nee! Muumin,야무민,,
라디오,https://youtu.be/VGIfZZ1hD7A,Over Drive,,오버드라이브,Over Drive,,,
라디오,https://youtu.be/R0vfiTX0scM,Shinjitsu no Shi,진실의죽음,신지츠노시,Shinjitsu no Shi,,,
라디오,https://youtu.be/pP5AsgLtF4g,Soba ni Iru ne,,소바니이루네,Soba ni Iru ne,,,
라디오,https://youtu.be/_yTO6tezEns,Sora no Kakera,,소라노카케라,Sora no Kakera,,,
라디오,https://youtu.be/upIl7wFgFK0,Taiyou to Tsuki,태양과달,타이요우도츠키,Taiyou to Tsuki,,,
라디오,https://youtu.be/ETw9xZVs9GI,UFO,유포,유에프오,UFO,,,
라디오,https://youtu.be/TdxZxnXRL3M,URGENT!!!,긴급,어전트,URGENT!!!,,,
라디오,https://youtu.be/gahP0oArLGY,Yume Shibai,,유메시바이,Yume Shibai,,,
라디오,https://youtu.be/EA2T6l-lFDI,Yumemiru Koro,,유메미루코로,Yumemiru Koro,,,
